,Date(AD),Index
537,2017-04-30,"1,963.61"
538,2017-05-02,"1,980.04"
539,2017-05-03,"1,975.10"
540,2017-05-04,"1,962.66"
541,2017-05-07,"1,940.22"
542,2017-05-08,"1,951.92"
543,2017-05-09,"1,976.98"
544,2017-05-11,"1,978.90"
545,2017-05-15,"1,978.22"
546,2017-05-16,"1,963.71"
547,2017-05-17,"1,962.50"
548,2017-05-18,"1,975.98"
549,2017-05-21,"1,960.75"
550,2017-05-22,"1,955.08"
551,2017-05-23,"1,966.03"
552,2017-05-24,"1,970.26"
553,2017-05-28,"1,952.86"
554,2017-05-30,"1,936.64"
555,2017-05-31,"1,957.54"
556,2017-06-01,"1,947.59"
557,2017-06-04,"1,939.90"
558,2017-06-05,"1,950.80"
559,2017-06-06,"1,986.18"
560,2017-06-07,"1,967.91"
561,2017-06-08,"1,967.04"
562,2017-06-11,"1,946.94"
563,2017-06-12,"1,933.96"
564,2017-06-13,"1,936.03"
565,2017-06-14,"1,932.97"
566,2017-06-15,"1,944.42"
567,2017-06-18,"1,933.49"
568,2017-06-19,"1,912.18"
569,2017-06-20,"1,903.20"
570,2017-06-21,"1,906.36"
571,2017-06-22,"1,917.72"
572,2017-06-25,"1,922.15"
573,2017-06-27,"1,922.74"
574,2017-06-28,"1,927.74"
575,2017-07-02,"1,897.53"
576,2017-07-03,"1,904.21"
577,2017-07-04,"1,900.20"
578,2017-07-05,"1,914.28"
579,2017-07-06,"1,953.73"
580,2017-07-09,"1,942.11"
581,2017-07-10,"1,930.57"
582,2017-07-11,"1,944.05"
583,2017-07-12,"1,951.34"
584,2017-07-13,"1,945.37"
585,2017-07-16,"1,944.93"
586,2017-07-17,"1,974.50"
587,2017-07-18,"1,999.70"
588,2017-07-19,"1,994.99"
589,2017-07-20,"1,991.10"
590,2017-07-23,"1,992.66"
591,2017-07-24,"1,985.62"
592,2017-07-25,"1,992.10"
593,2017-07-26,"2,006.51"
594,2017-07-27,"2,029.40"
595,2017-07-30,"2,039.70"
596,2017-07-31,"2,044.74"
597,2017-08-01,"2,089.33"
598,2017-08-02,"2,101.38"
599,2017-08-03,"2,087.71"
600,2017-08-06,"2,084.58"
601,2017-08-07,"2,088.69"
602,2017-08-09,"2,075.97"
603,2017-08-10,"2,063.61"
604,2017-08-13,"2,045.10"
605,2017-08-15,"2,031.36"
606,2017-08-16,"2,034.56"
607,2017-08-17,"2,029.51"
608,2017-08-20,"2,014.66"
609,2017-08-21,"2,004.88"
610,2017-08-22,"2,007.68"
611,2017-08-23,"2,002.26"
612,2017-08-24,"2,016.34"
