,Date(AD),Index
399,2016-05-02,"1,474.47"
400,2016-05-03,"1,471.95"
401,2016-05-04,"1,468.11"
402,2016-05-05,"1,463.13"
403,2016-05-08,"1,472.69"
404,2016-05-09,"1,482.90"
405,2016-05-10,"1,484.04"
406,2016-05-11,"1,481.18"
407,2016-05-12,"1,481.94"
408,2016-05-15,"1,477.38"
409,2016-05-16,"1,467.51"
410,2016-05-17,"1,483.68"
411,2016-05-18,"1,496.41"
412,2016-05-19,"1,499.32"
413,2016-05-22,"1,509.39"
414,2016-05-23,"1,524.07"
415,2016-05-24,"1,544.53"
416,2016-05-25,"1,524.12"
417,2016-05-26,"1,525.09"
418,2016-05-29,"1,522.25"
419,2016-05-30,"1,526.96"
420,2016-05-31,"1,532.12"
421,2016-06-01,"1,523.56"
422,2016-06-02,"1,518.12"
423,2016-06-05,"1,483.14"
424,2016-06-09,"1,566.70"
425,2016-06-14,"1,614.15"
426,2016-06-15,"1,620.47"
427,2016-06-16,"1,632.94"
428,2016-06-21,"1,628.81"
429,2016-06-23,"1,666.29"
430,2016-07-10,"1,722.53"
431,2016-07-25,"1,838.49"
432,2016-08-03,"1,813.72"
433,2016-08-04,"1,768.60"
434,2016-08-15,"1,694.81"
435,2016-08-21,"1,722.43"
436,2016-09-14,"1,815.17"
437,2016-09-26,"1,757.10"
438,2016-09-27,"1,753.72"
439,2016-10-05,"1,806.60"
440,2016-10-18,"1,792.73"
441,2016-12-11,"1,522.80"
442,2016-12-12,"1,509.43"
443,2016-12-14,"1,516.08"
444,2016-12-15,"1,530.06"
445,2016-12-18,"1,531.35"
446,2016-12-19,"1,514.88"
447,2016-12-20,"1,495.99"
448,2016-12-21,"1,470.63"
449,2016-12-22,"1,475.41"
450,2016-12-26,"1,432.57"
451,2016-12-27,"1,407.53"
452,2016-12-28,"1,413.15"
453,2016-12-29,"1,443.38"
454,2017-01-01,"1,465.72"
455,2017-01-02,"1,482.85"
456,2017-01-03,"1,456.82"
457,2017-01-04,"1,457.82"
458,2017-01-05,"1,454.14"
459,2017-01-08,"1,447.45"
460,2017-01-09,"1,458.97"
461,2017-01-10,"1,476.90"
462,2017-01-11,"1,476.51"
463,2017-01-12,"1,479.86"
